"CruiseHaul","survey","maturity","maturity_table","sex","fork_length","matcode","latitude","longitude","year","datetime","yday","is_spsp","is_mature","mat5stage","weight"
"198302-11",198302,"Prespawning",3,"Female",42,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",42,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",51,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",41,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",44,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",37,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",44,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",44,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",41,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",51,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",47,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",43,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",47,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",43,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",49,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",41,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Immature",3,"Female",22,1,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,0,"Immature",1
"198302-11",198302,"Spawning",3,"Female",42,4,57.47883,-155.053,1983,1983-03-13 16:00:00,72,1,1,"Spawning",1
"198302-11",198302,"Prespawning",3,"Female",38,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",39,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",39,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",40,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Immature",3,"Female",21,1,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,0,"Immature",1
"198302-11",198302,"Prespawning",3,"Female",54,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",39,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",40,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",38,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Immature",3,"Female",23,1,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,0,"Immature",1
"198302-11",198302,"Immature",3,"Female",21,1,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,0,"Immature",1
"198302-11",198302,"Prespawning",3,"Female",46,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Developing",3,"Female",41,2,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,0,"Developing",1
"198302-11",198302,"Prespawning",3,"Female",39,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",46,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",38,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",46,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",37,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",47,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-11",198302,"Prespawning",3,"Female",41,3,57.47883,-155.053,1983,1983-03-13 16:00:00,72,0,1,"Prespawning",1
"198302-12",198302,"Immature",3,"Female",23,1,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Immature",1
"198302-12",198302,"Developing",3,"Female",39,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Immature",3,"Female",25,1,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Immature",1
"198302-12",198302,"Developing",3,"Female",41,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Prespawning",3,"Female",38,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Prespawning",3,"Female",34,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Developing",3,"Female",37,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Prespawning",3,"Female",37,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Prespawning",3,"Female",35,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Developing",3,"Female",40,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Prespawning",3,"Female",37,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Developing",3,"Female",36,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",39,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Prespawning",3,"Female",41,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Developing",3,"Female",36,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",40,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",40,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",36,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",36,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",39,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",32,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",36,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Immature",3,"Female",25,1,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Immature",1
"198302-12",198302,"Prespawning",3,"Female",39,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Developing",3,"Female",35,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",36,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",39,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",35,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",36,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",39,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Prespawning",3,"Female",36,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Developing",3,"Female",37,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Immature",3,"Female",21,1,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Immature",1
"198302-12",198302,"Developing",3,"Female",38,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",38,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Prespawning",3,"Female",42,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Immature",3,"Female",23,1,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Immature",1
"198302-12",198302,"Prespawning",3,"Female",37,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Developing",3,"Female",35,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",35,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Prespawning",3,"Female",37,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Prespawning",3,"Female",46,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Prespawning",3,"Female",35,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Developing",3,"Female",37,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Prespawning",3,"Female",41,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Prespawning",3,"Female",37,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Developing",3,"Female",33,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",37,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Prespawning",3,"Female",45,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Prespawning",3,"Female",45,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Developing",3,"Female",36,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",37,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",33,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",36,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",35,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",35,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",35,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",35,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",34,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Prespawning",3,"Female",41,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Developing",3,"Female",34,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",37,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",34,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Immature",3,"Female",26,1,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Immature",1
"198302-12",198302,"Developing",3,"Female",39,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",34,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",35,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Developing",3,"Female",37,2,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,0,"Developing",1
"198302-12",198302,"Prespawning",3,"Female",40,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-12",198302,"Prespawning",3,"Female",39,3,57.86917,-154.44483,1983,1983-03-14 10:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",43,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",49,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",35,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",48,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",49,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",43,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",49,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",41,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",52,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",52,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",42,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",37,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",41,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Developing",3,"Female",36,2,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,0,"Developing",1
"198302-13",198302,"Prespawning",3,"Female",49,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",39,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",38,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",40,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",50,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",44,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",37,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",43,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",41,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",42,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",43,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",41,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",38,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",49,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",48,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",40,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",41,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",39,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",40,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",43,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",44,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",44,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",47,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",44,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",44,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",44,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",44,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",49,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",43,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",46,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",39,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",44,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",40,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",43,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",45,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",43,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",41,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",49,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",47,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",42,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",44,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",48,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",40,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",45,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",46,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",45,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",37,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",41,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",43,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",42,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",48,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",48,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",40,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",45,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",46,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",45,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",44,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",40,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",40,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
"198302-13",198302,"Prespawning",3,"Female",39,3,57.89217,-154.52,1983,1983-03-14 12:00:00,73,0,1,"Prespawning",1
